progressivo;anno;provenienza;"Comuni";"Gen Presenze";"Feb Presenze";"Mar Presenze";"Apr Presenze";"Mag Presenze";"Giu Presenze";"Lug Presenze";"Ago Presenze";"Set Presenze";"Ott Presenze";"Nov Presenze";"Dic Presenze";"Totale presenze"
232;2023;Italiani + stranieri;26042 - Miane;122;101;132;571;577;665;857;803;533;580;158;307;5406
233;2023;Italiani + stranieri;26043 - Mogliano Veneto;5114;6276;8024;14678;17369;18530;19708;19491;18736;18114;11189;8827;166056
234;2023;Italiani + stranieri;26044 - Monastier di Treviso;20;930;114;3702;5007;6040;6459;6150;5371;4676;4239;4746;47454
235;2023;Italiani + stranieri;26045 - Monfumo;37;62;86;340;450;406;490;655;421;294;83;198;3522
236;2023;Italiani + stranieri;26046 - Montebelluna;2086;2026;2178;2202;3132;2492;2792;1918;3504;3243;2396;1861;29830
237;2023;Italiani + stranieri;26050 - Nervesa della Battaglia;133;189;332;509;570;741;723;730;589;738;374;384;6012
238;2023;Italiani + stranieri;26051 - Oderzo;1876;2312;2152;2347;2812;2420;2790;2509;2854;2439;2027;1978;28516
239;2023;Italiani + stranieri;26052 - Ormelle;19;2;13;63;46;193;262;90;109;99;32;46;974
240;2023;Italiani + stranieri;26055 - Paese;778;796;505;899;821;841;1099;642;1082;1034;578;424;9499
241;2023;Italiani + stranieri;26056 - Pederobba;16;14;29;184;196;217;216;411;296;209;182;237;2207
242;2023;Italiani + stranieri;26057 - Pieve di Soligo;860;856;941;1591;2256;2003;1236;1186;2320;2633;1328;1326;18536
243;2023;Italiani + stranieri;26058 - Ponte di Piave;1258;1255;1211;1675;1796;1972;2255;2205;2345;1542;1367;990;19871
244;2023;Italiani + stranieri;26059 - Ponzano Veneto;1354;1601;1604;2483;2736;3153;3722;4064;3339;2837;1822;1757;30472
245;2023;Italiani + stranieri;26061 - Possagno;55;42;28;79;432;531;136;479;102;180;68;188;2320
246;2023;Italiani + stranieri;26063 - Preganziol;3383;5012;5399;7896;8996;9218;10041;9685;9804;8477;5079;4755;87745
247;2023;Italiani + stranieri;26064 - Quinto di Treviso;2474;2825;2880;4301;5079;4642;5715;3884;4278;5763;3965;2879;48685
248;2023;Italiani + stranieri;26065 - Refrontolo;160;175;224;551;664;644;804;675;690;524;152;203;5466
249;2023;Italiani + stranieri;26067 - Revine Lago;454;393;395;860;1119;1500;1788;2235;1419;1372;892;705;13132
250;2023;Italiani + stranieri;26068 - Riese Pio X;653;633;684;925;987;1020;988;567;1015;945;910;683;10010
251;2023;Italiani + stranieri;26069 - Roncade;1394;1210;1781;2140;2357;2517;2807;2777;2281;2117;1363;1122;23866
252;2023;Italiani + stranieri;26070 - Salgareda;522;581;442;858;916;776;963;1147;891;865;537;403;8901
253;2023;Italiani + stranieri;26071 - San Biagio di Callalta;1050;1089;1295;1148;1346;1405;1717;1503;1672;1161;815;983;15184
254;2023;Italiani + stranieri;26072 - San Fior;222;469;203;667;417;600;598;661;630;804;891;802;6964
255;2023;Italiani + stranieri;26073 - San Pietro di Feletto;222;226;445;1344;1648;1825;2709;2835;1943;1905;602;729;16433
256;2023;Italiani + stranieri;26075 - Santa Lucia di Piave;48;47;43;112;69;85;123;126;28;62;37;39;819
257;2023;Italiani + stranieri;26076 - San Vendemiano;1028;1057;1057;1270;1291;1176;1344;1034;1756;1637;1223;1186;15059
258;2023;Italiani + stranieri;26077 - San Zenone degli Ezzelini;399;557;684;1104;873;957;993;860;760;581;596;390;8754
259;2023;Italiani + stranieri;26078 - Sarmede;113;191;65;158;127;187;485;333;33;159;61;131;2043
260;2023;Italiani + stranieri;26079 - Segusino;33;13;61;257;229;243;353;350;213;140;53;153;2098
261;2023;Italiani + stranieri;26080 - Sernaglia della Battaglia;50;93;78;209;203;180;363;196;245;203;162;117;2099
262;2023;Italiani + stranieri;26081 - Silea;2906;3060;2849;3583;4200;4684;5271;5637;5133;4492;3172;2897;47884
263;2023;Italiani + stranieri;26082 - Spresiano;2891;3532;3884;3761;3748;4076;4662;3777;4196;4302;2990;2947;44766
264;2023;Italiani + stranieri;26083 - Susegana;1417;1608;1888;2505;2654;2863;2767;3667;2873;2897;1850;1912;28901
265;2023;Italiani + stranieri;26084 - Tarzo;285;216;364;1837;2223;2981;4962;6753;3671;2052;660;792;26796
266;2023;Italiani + stranieri;26085 - Trevignano;288;207;258;271;382;337;331;164;379;351;210;251;3429
267;2023;Italiani + stranieri;26086 - Treviso;19679;21653;24762;33384;34633;34469;40812;39198;42442;42019;27166;27054;387271
268;2023;Italiani + stranieri;26087 - Valdobbiadene;1279;1631;2893;6006;6964;6934;6559;7200;7567;6873;3064;2426;59396
269;2023;Italiani + stranieri;26089 - Vedelago;724;612;967;1968;2369;2611;2836;3100;2626;2036;803;560;21212
270;2023;Italiani + stranieri;26090 - Vidor;57;50;84;196;228;258;354;396;281;333;70;146;2453
271;2023;Italiani + stranieri;26091 - Villorba;5665;5641;6453;8257;8572;8692;9086;8492;8766;8954;7087;6961;92626
272;2023;Italiani + stranieri;26092 - Vittorio Veneto;3638;3742;4240;4958;6003;5547;6935;7709;7185;6629;5072;5459;67117
273;2023;Italiani + stranieri;26093 - Volpago del Montello;417;337;610;590;757;808;757;926;683;665;462;399;7411
274;2023;Italiani + stranieri;26095 - Zero Branco;251;172;284;710;569;643;966;1132;585;267;110;186;5875
275;2023;Italiani + stranieri;26096 - Pieve del Grappa;3933;3702;4806;3201;3584;5731;6732;6786;4726;4788;3741;2782;54512
276;2023;Italiani + stranieri;27002 - Campagna Lupia;1617;1494;1585;2962;3387;3092;2573;2829;2993;2505;1701;1549;28287
277;2023;Italiani + stranieri;27003 - Campolongo Maggiore;17;13;14;86;72;75;124;129;119;94;11;267;1021
278;2023;Italiani + stranieri;27004 - Camponogara;4;16;8;41;80;99;215;175;165;166;97;94;1160
279;2023;Italiani + stranieri;27005 - Caorle;6125;4811;10699;77339;313633;906232;1238489;1315122;585427;32355;4366;13063;4507661
280;2023;Italiani + stranieri;27006 - Cavarzere;863;646;866;1026;1039;971;1364;1330;1095;819;814;853;11686
281;2023;Italiani + stranieri;27007 - Ceggia;940;1296;1276;1423;1512;1527;2092;1585;1340;1529;1276;925;16721
282;2023;Italiani + stranieri;27008 - Chioggia;3831;5458;10566;59637;81339;307675;442034;508760;203470;24302;5259;5822;1658153
283;2023;Italiani + stranieri;27010 - Cona;0;0;5;22;15;34;123;154;118;67;24;63;625
284;2023;Italiani + stranieri;27011 - Concordia Sagittaria;145;207;291;225;485;391;452;284;251;291;384;223;3629
285;2023;Italiani + stranieri;27012 - Dolo;1831;2230;2882;4699;4334;3898;4019;4524;4153;3201;2007;1741;39519
286;2023;Italiani + stranieri;27013 - Eraclea;413;672;746;1571;23961;104524;143671;154782;51375;677;351;344;483087
287;2023;Italiani + stranieri;27015 - Fossalta di Piave;172;138;158;314;213;276;474;487;228;191;74;158;2883
288;2023;Italiani + stranieri;27016 - Fossalta di Portogruaro;67;99;105;150;184;132;221;198;143;147;65;86;1597
289;2023;Italiani + stranieri;27017 - Fossò;271;279;307;133;390;175;319;192;367;117;369;225;3144
290;2023;Italiani + stranieri;27018 - Gruaro;383;280;144;271;280;358;336;464;311;219;151;212;3409
291;2023;Italiani + stranieri;27019 - Jesolo;11061;35277;59147;209291;414715;1042229;1377563;1459746;723997;120566;20480;25468;5499540
292;2023;Italiani + stranieri;27020 - Marcon;3446;4524;5650;6391;5614;7495;7834;7448;7420;7467;4829;4202;72320
293;2023;Italiani + stranieri;27021 - Martellago;462;253;37;397;540;258;341;781;516;709;420;203;4917
294;2023;Italiani + stranieri;27022 - Meolo;845;1159;934;1552;1410;1799;2540;2752;1860;1578;673;649;17751
295;2023;Italiani + stranieri;27023 - Mira;5267;7069;7504;12686;15371;15637;16446;15854;15681;15135;8741;7880;143271
296;2023;Italiani + stranieri;27024 - Mirano;5234;6689;6587;10823;14640;13827;16793;12257;11472;11310;8140;6874;124646
297;2023;Italiani + stranieri;27025 - Musile di Piave;331;347;349;513;665;609;756;867;776;619;463;585;6880
298;2023;Italiani + stranieri;27026 - Noale;1767;2246;2440;3639;3417;4831;4012;2944;3023;2956;1955;2115;35345
299;2023;Italiani + stranieri;27027 - Noventa di Piave;11799;10614;10386;15253;15412;16372;18266;19284;16074;15885;11100;11169;171614
300;2023;Italiani + stranieri;27028 - Pianiga;437;1236;1367;2829;2893;2640;2779;2077;2725;2927;1286;936;24132
301;2023;Italiani + stranieri;27029 - Portogruaro;2271;2929;3173;3491;3957;4250;4512;5216;4410;3755;2865;3043;43872
302;2023;Italiani + stranieri;27031 - Quarto d'Altino;5557;7031;8054;12667;13597;14345;16784;16694;14365;13100;6627;7068;135889
303;2023;Italiani + stranieri;27032 - Salzano;643;500;619;763;1390;1712;1515;1244;1345;1180;741;656;12308
304;2023;Italiani + stranieri;27033 - San Donà di Piave;4831;4718;5218;6547;6510;7131;8254;8274;7308;6841;4458;3873;73963
305;2023;Italiani + stranieri;27034 - San Michele al Tagliamento;1868;929;3076;105065;372602;1037652;1504295;1657158;716430;48786;4003;2939;5454803
306;2023;Italiani + stranieri;27035 - Santa Maria di Sala;316;295;413;515;467;537;559;338;599;559;376;248;5222
307;2023;Italiani + stranieri;27036 - San Stino di Livenza;750;807;680;1257;1513;1657;2063;2101;1563;1425;1180;1076;16072
308;2023;Italiani + stranieri;27037 - Scorzé;599;737;857;1068;1117;1195;1304;1017;1182;1127;634;546;11383
309;2023;Italiani + stranieri;27038 - Spinea;1160;1140;1225;1812;1808;1800;2251;2281;1894;1938;1302;1029;19640
310;2023;Italiani + stranieri;27039 - Stra;1960;3165;4172;6247;6216;5931;6418;5153;6320;5296;3454;2532;56864
311;2023;Italiani + stranieri;27041 - Torre di Mosto;8;21;14;233;284;423;655;858;228;67;56;108;2955
312;2023;Italiani + stranieri;27042 - Venezia;564128;737320;887964;1216668;1237936;1267519;1357337;1339078;1274758;1280721;792469;672181;12628079
313;2023;Italiani + stranieri;27043 - Vigonovo;553;596;767;816;783;494;627;494;471;536;618;253;7008
314;2023;Italiani + stranieri;27044 - Cavallino;3060;7913;9454;232924;620722;1317733;1723285;1808032;954280;125284;8339;7578;6818604
315;2023;Italiani + stranieri;28001 - Abano Terme;115810;99205;147064;180206;169276;149605;119871;183024;196115;208942;184895;146906;1900919
316;2023;Italiani + stranieri;28003 - Albignasego;1426;1488;1698;2368;2405;2390;2890;3336;3220;3093;2369;1802;28485
317;2023;Italiani + stranieri;28005 - Arquà Petrarca;350;473;732;1008;934;1061;1191;1343;1118;741;445;545;9941
318;2023;Italiani + stranieri;28008 - Bagnoli di Sopra;0;0;2;24;7;10;11;2;12;14;6;0;88
319;2023;Italiani + stranieri;28009 - Baone;153;166;470;1690;1652;1805;2269;2145;1587;1015;350;311;13613
320;2023;Italiani + stranieri;28011 - Battaglia Terme;119;85;106;217;221;253;144;117;237;309;218;240;2266
321;2023;Italiani + stranieri;28012 - Boara Pisani;669;636;1111;1286;648;1177;1345;957;1361;492;179;334;10195
322;2023;Italiani + stranieri;28013 - Borgoricco;270;316;384;394;412;395;338;341;354;385;349;391;4329
323;2023;Italiani + stranieri;28014 - Bovolenta;86;34;33;82;71;59;64;89;107;47;14;9;695
324;2023;Italiani + stranieri;28015 - Brugine;93;200;60;158;203;147;255;236;117;125;148;60;1802
325;2023;Italiani + stranieri;28016 - Cadoneghe;477;356;359;314;596;472;524;403;585;403;459;556;5504
326;2023;Italiani + stranieri;28017 - Campodarsego;1274;1460;1212;1555;1589;1574;1287;464;1491;1459;1114;869;15348
327;2023;Italiani + stranieri;28018 - Campodoro;70;23;88;94;105;77;34;0;44;99;58;65;757
328;2023;Italiani + stranieri;28019 - Camposampiero;5926;6059;5876;6766;7491;6612;6292;6805;6335;6069;5201;4744;74176
329;2023;Italiani + stranieri;28020 - Campo San Martino;156;80;77;157;104;120;137;117;151;162;104;147;1512
330;2023;Italiani + stranieri;28023 - Carmignano di Brenta;245;272;240;310;272;261;381;341;498;344;304;222;3690
331;2023;Italiani + stranieri;28028 - Casalserugo;184;144;202;351;396;356;419;527;239;187;171;163;3339
332;2023;Italiani + stranieri;28030 - Cervarese Santa Croce;114;81;117;320;561;414;693;807;351;352;220;117;4147
333;2023;Italiani + stranieri;28031 - Cinto Euganeo;167;320;165;424;316;476;562;770;491;258;355;239;4543
334;2023;Italiani + stranieri;28032 - Cittadella;2550;2753;3177;4443;4258;3978;3780;1946;4495;4579;3198;3149;42306
335;2023;Italiani + stranieri;28033 - Codevigo;201;203;197;631;523;747;980;1203;525;512;426;377;6525
336;2023;Italiani + stranieri;28034 - Conselve;953;1209;1264;1945;2211;2046;2109;1368;1743;2196;772;643;18459
337;2023;Italiani + stranieri;28035 - Correzzola;207;240;302;760;702;914;1480;1691;797;549;297;570;8509
338;2023;Italiani + stranieri;28036 - Curtarolo;381;485;437;428;528;324;369;150;357;371;432;353;4615
339;2023;Italiani + stranieri;28037 - Este;969;1308;1651;2636;2579;2213;2423;2061;2477;2473;1859;1438;24087
340;2023;Italiani + stranieri;28038 - Fontaniva;292;283;319;393;318;334;343;280;374;489;414;338;4177
341;2023;Italiani + stranieri;28040 - Galzignano Terme;7965;7114;7093;9701;6969;7145;9348;10387;8632;8436;7091;8011;97892
342;2023;Italiani + stranieri;28041 - Gazzo;434;458;469;911;1215;1308;1304;1449;1411;824;569;397;10749
343;2023;Italiani + stranieri;28044 - Legnaro;612;699;670;805;879;916;878;790;930;839;846;529;9393
344;2023;Italiani + stranieri;28045 - Limena;880;820;842;1127;1244;1170;977;719;1156;1018;924;735;11612
345;2023;Italiani + stranieri;28047 - Lozzo Atestino;217;169;206;211;193;155;204;200;211;191;196;189;2342
346;2023;Italiani + stranieri;28048 - Maserà di Padova;433;512;632;705;536;530;568;447;631;617;650;630;6891
347;2023;Italiani + stranieri;28053 - Merlara;15;49;36;23;45;26;34;69;72;22;24;14;429
348;2023;Italiani + stranieri;28054 - Mestrino;848;658;507;716;685;680;799;856;828;898;639;566;8680
349;2023;Italiani + stranieri;28055 - Monselice;2875;2690;3139;4346;3979;4790;4342;4832;4307;4085;3125;2718;45228
350;2023;Italiani + stranieri;28056 - Montagnana;640;990;1332;1392;1533;1441;1391;956;1976;1325;1039;916;14931
351;2023;Italiani + stranieri;28057 - Montegrotto Terme;46549;34475;61044;73522;62073;52599;42784;67739;69586;78541;73458;51030;713400
352;2023;Italiani + stranieri;28058 - Noventa Padovana;643;645;543;1700;1953;2012;1902;1840;2248;1462;496;427;15871
353;2023;Italiani + stranieri;28060 - Padova;103346;103588;120006;155048;152604;145594;154213;146281;155409;160544;129370;121181;1647184
354;2023;Italiani + stranieri;28063 - Piazzola sul Brenta;221;231;263;456;322;328;258;189;496;631;455;483;4333
355;2023;Italiani + stranieri;28064 - Piombino Dese;367;430;445;503;685;709;494;501;526;538;373;374;5945
356;2023;Italiani + stranieri;28065 - Piove di Sacco;1546;1796;2152;3063;3910;3619;3931;3355;4014;3260;2604;1582;34832
357;2023;Italiani + stranieri;28068 - Pontelongo;212;146;235;486;349;388;521;690;368;221;209;168;3993
358;2023;Italiani + stranieri;28069 - Ponte San Nicolò;1516;1626;1788;2275;2100;2158;2194;2437;2668;2626;2046;1931;25365
359;2023;Italiani + stranieri;28071 - Rovolon;52;127;85;341;706;636;1107;1033;693;430;135;75;5420
360;2023;Italiani + stranieri;28072 - Rubano;1103;1050;1038;1359;1039;1161;1069;557;1281;1182;1016;1100;12955
361;2023;Italiani + stranieri;28076 - San Giorgio in Bosco;913;1340;1627;1268;1572;1519;1510;875;1675;1322;642;878;15141
362;2023;Italiani + stranieri;28077 - San Martino di Lupari;594;437;659;590;688;643;588;481;721;574;542;528;7045
363;2023;Italiani + stranieri;28084 - Sant'Urbano;10;0;0;76;0;0;20;75;0;21;28;24;254
364;2023;Italiani + stranieri;28085 - Saonara;55;38;36;110;102;146;133;127;226;293;115;98;1479
365;2023;Italiani + stranieri;28086 - Selvazzano Dentro;1451;1264;2046;2527;2460;2057;2340;1962;2783;3094;1695;1555;25234
366;2023;Italiani + stranieri;28089 - Teolo;1421;1309;7608;9983;9617;9882;9021;12452;12084;12066;9136;3350;97929
367;2023;Italiani + stranieri;28092 - Torreglia;1070;953;933;1184;1012;1103;1276;1257;1030;829;793;1003;12443
368;2023;Italiani + stranieri;28093 - Trebaseleghe;523;659;737;810;676;706;608;365;675;616;473;432;7280
369;2023;Italiani + stranieri;28095 - Urbana;144;142;121;170;128;98;224;140;124;79;113;135;1618
370;2023;Italiani + stranieri;28097 - Vescovana;50;30;78;209;147;198;152;216;212;200;186;173;1851
371;2023;Italiani + stranieri;28099 - Vigodarzere;101;172;253;366;335;420;340;289;323;256;209;161;3225
372;2023;Italiani + stranieri;28100 - Vigonza;3249;3119;3171;3638;4087;3121;3302;3110;2964;2826;2267;2166;37020
373;2023;Italiani + stranieri;28101 - Villa del Conte;1306;1201;1357;1375;1560;1462;1502;1424;1613;1588;1360;1240;16988
374;2023;Italiani + stranieri;28103 - Villafranca Padovana;878;853;824;863;1099;1143;1386;795;1326;1520;1229;995;12911
375;2023;Italiani + stranieri;28105 - Vò euganeo;928;757;693;830;1097;904;1008;1012;1035;985;626;671;10546
376;2023;Italiani + stranieri;28106 - Due Carrare;343;179;187;384;366;409;493;480;485;264;243;371;4204
377;2023;Italiani + stranieri;28107 - Borgo Veneto;171;26;240;108;104;14;90;69;33;98;85;3;1041
378;2023;Italiani + stranieri;29001 - Adria;1042;1382;1488;1715;2049;1457;1534;1572;1334;1467;1016;1046;17102
379;2023;Italiani + stranieri;29002 - Ariano nel Polesine;95;197;273;870;667;686;761;1113;657;691;230;104;6344
380;2023;Italiani + stranieri;29004 - Badia Polesine;675;466;477;656;404;431;561;535;729;733;743;379;6789
381;2023;Italiani + stranieri;29012 - Castelmassa;42;55;170;255;288;155;55;148;101;98;177;83;1627
382;2023;Italiani + stranieri;29019 - Crespino;84;102;123;227;236;217;311;295;359;172;152;51;2329
383;2023;Italiani + stranieri;29022 - Fiesso Umbertiano;357;201;95;339;611;588;183;85;210;279;118;99;3165
384;2023;Italiani + stranieri;29024 - Fratta Polesine;605;541;654;714;655;654;611;591;742;753;584;562;7666
385;2023;Italiani + stranieri;29029 - Lendinara;178;129;300;204;163;89;443;290;315;310;284;260;2965
386;2023;Italiani + stranieri;29030 - Loreo;110;186;224;315;231;174;340;601;187;292;257;233;3150
387;2023;Italiani + stranieri;29033 - Occhiobello;2047;2528;4592;4841;4680;4735;5605;4518;5257;5352;4747;4012;52914
388;2023;Italiani + stranieri;29036 - Pincara;17;18;30;76;25;56;53;29;61;56;28;6;455
389;2023;Italiani + stranieri;29037 - Polesella;1332;1347;1626;1509;1666;1661;1657;1341;1643;1659;1338;1257;18036
390;2023;Italiani + stranieri;29038 - Pontecchio Polesine;0;0;7;115;111;203;256;386;169;60;15;0;1322
391;2023;Italiani + stranieri;29039 - Porto Tolle;1118;1385;1752;3361;10081;50417;68925;72872;24791;2051;715;739;238207
392;2023;Italiani + stranieri;29040 - Rosolina;481;1319;1055;15752;48249;224092;321559;363008;94305;2132;1373;854;1074179
393;2023;Italiani + stranieri;29041 - Rovigo;5581;4843;5877;7370;6478;6617;6234;5751;8207;8907;7107;6368;79340
394;2023;Italiani + stranieri;29047 - Trecenta;17;28;131;52;102;109;134;47;59;58;95;68;900
395;2023;Italiani + stranieri;29048 - Villadose;109;134;185;181;152;104;165;230;201;213;115;91;1880
396;2023;Italiani + stranieri;29052 - Porto Viro;742;698;1072;2336;1497;1922;2463;3223;1795;1374;1071;894;19087

